score,weight1,weight2,weight3,weight4,weight5,weight6,population
1437, 0.816417,-0.342655,0.274440,-0.548489,0.864773,0.165633, 1
2464, 0.499226,-0.575381,0.386116,0.576846,0.497290,0.562872, 1
1437, -0.744768,-0.792910,0.642701,-0.422381,-0.270400,0.632136, 1
597, -0.385458,-0.058414,-0.879328,0.299385,0.334584,-0.375178, 1
2337, -0.320136,-0.283684,0.911393,0.766668,-0.718801,-0.991615, 1
6770, -0.798357,-0.960203,0.600953,-0.782623,0.218145,0.764244, 1
5892, -0.499790,-0.886708,-0.572984,-0.907118,0.404033,-0.543159, 1
1655, 0.499226,-0.283684,0.911393,0.766668,1.375865,0.165633, 2
873, -0.798357,-0.302568,0.274440,-0.548489,-0.718801,0.165633, 2
4774, -0.499790,-0.283684,0.911393,0.766668,0.497290,-0.543159, 2
1716, 0.816417,-0.575381,0.386116,-0.548489,1.286788,0.165633, 2
6800, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 2
12546, -0.385458,-0.575381,0.386116,-0.226470,0.334584,0.165633, 2
1487, -0.320136,-0.283684,1.239708,0.766668,-0.718801,-0.991615, 2
6068, -0.744768,-0.575381,0.386116,0.576846,0.497290,0.562872, 2
507, 0.499226,-0.886708,0.403732,-0.907118,0.497290,0.165633, 2
1083, -0.385458,-0.935102,-0.879328,-0.226470,-1.693949,-0.375178, 2
2815, -0.798357,-0.283684,0.911393,0.766668,-0.718801,-0.991615, 2
577, 0.499226,-0.575381,0.386116,-0.548489,0.864773,0.165633, 2
2246, -0.744768,-0.792910,0.642701,-0.422381,-0.270400,0.632136, 2
2471, 0.816417,-0.342655,0.274440,-0.548489,0.864773,0.165633, 2
1728, -0.320136,-0.283684,0.911393,0.766668,-0.718801,-0.991615, 2
584, 0.499226,-0.575381,0.386116,0.576846,0.497290,0.562872, 2
18163, -0.499790,-0.886708,-0.572984,-0.907118,0.404033,-0.543159, 2
1976, -0.798357,-0.960203,0.600953,-0.782623,0.218145,0.764244, 2
583, -0.385458,-0.935102,-0.879328,-0.226470,0.334584,-0.375178, 2
22416, -0.499790,-0.886708,0.403732,-0.907118,0.497290,-0.543159, 2
8450, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 3
1025, 0.816417,-0.342655,0.642701,-0.548489,0.864773,0.632136, 3
11441, -0.798357,-0.960203,0.274440,-0.548489,0.864773,0.165633, 3
5005, -1.002417,-0.575381,0.911393,-0.907118,0.864773,-0.991615, 3
1413, 0.816417,-0.342655,0.600953,-0.782623,0.218145,0.165633, 3
5750, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 3
596, -0.744768,-0.960203,0.600953,0.576846,0.218145,0.764244, 3
1528, -0.798357,-0.283684,0.274440,0.766668,-0.718801,-0.991615, 3
1060, -0.385458,-0.283684,0.386116,-0.226470,-0.718801,-0.991615, 3
3532, 0.816417,-0.283684,0.911393,0.766668,0.497290,0.165633, 3
2106, -0.798357,-0.960203,0.600953,-0.782623,0.218145,0.764244, 3
2935, -0.744768,-0.792910,0.642701,-0.422381,-0.270400,0.632136, 3
590, 0.816417,-0.342655,0.274440,-0.548489,0.864773,0.165633, 3
4862, -0.798357,-0.283684,0.911393,0.766668,-0.718801,-0.991615, 3
3270, -0.499790,-0.283684,0.911393,0.766668,0.497290,-0.543159, 3
8046, -0.744768,-0.575381,0.386116,0.576846,0.497290,0.562872, 3
5642, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 3
4744, -0.385458,-0.575381,0.386116,-0.226470,0.334584,0.165633, 3
27044, -0.499790,-0.886708,-0.572984,-0.907118,0.404033,-0.543159, 3
14560, -0.499790,-0.886708,0.403732,-0.907118,0.497290,-0.543159, 3
580, -0.744768,-0.575381,0.386116,0.576846,0.497290,0.562872, 4
3217, -0.385458,-0.886708,-0.572984,-0.226470,0.334584,0.165633, 4
4957, -1.002417,-0.575381,-0.904271,-0.226470,0.497290,-0.543159, 4
12831, -0.744768,-0.575381,0.403732,-0.907118,0.497290,-0.543159, 4
9851, -0.385458,-1.227202,0.386116,-0.226470,1.091579,-0.543159, 4
3071, -0.798357,-0.886708,0.935280,-0.907118,0.404033,-0.991615, 4
19536, -0.798357,-0.960203,0.274440,-0.548489,0.497290,0.165633, 4
270, -0.798357,1.012029,0.386116,0.576846,0.497290,-0.991615, 4
2399, -0.798357,-0.283684,0.403732,-0.907118,-0.718801,-0.991615, 4
4202, -0.499790,-0.575381,0.274440,-0.226470,0.497290,0.165633, 4
1864, -0.385458,-0.575381,0.386116,-0.226470,0.334584,0.165633, 4
2090, -0.798357,-0.283684,0.911393,0.766668,-0.718801,-0.991615, 4
7167, -1.002417,-0.575381,0.911393,-0.907118,0.864773,-0.991615, 4
7737, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 4
11372, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 4
1043, -0.744768,-0.575381,0.386116,0.576846,0.497290,0.562872, 4
18571, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 4
11235, -0.798357,-0.960203,0.274440,-0.548489,0.864773,0.165633, 4
30091, -0.499790,-0.886708,0.403732,-0.907118,0.497290,-0.543159, 4
13040, -0.499790,-0.886708,-0.572984,-0.907118,0.404033,-0.543159, 4
4221, -1.002417,-0.575381,-0.572984,-1.219634,0.864773,-0.991615, 5
22981, -0.744768,-0.575381,0.403732,-0.907118,0.497290,-0.543159, 5
3673, -0.499790,-0.575381,0.911393,-0.907118,0.864773,-0.163826, 5
7572, -0.499790,-0.960203,0.274440,-0.548489,0.497290,0.165633, 5
3003, -0.499790,-0.886708,-0.572984,-0.907118,0.404033,-0.991615, 5
4955, -0.499790,-0.575381,-1.771302,-0.907118,0.864773,-0.543159, 5
2337, -0.499790,-0.575381,-0.572984,-0.226470,0.497290,-0.543159, 5
11140, -0.499790,-0.575381,0.403732,-0.907118,0.497290,-0.543159, 5
5780, -0.798357,-0.960203,0.274440,-0.548489,0.864773,0.165633, 5
8030, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 5
2017, -1.002417,-0.575381,0.911393,-0.907118,0.864773,-0.991615, 5
10282, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 5
5490, -0.385458,-1.227202,0.386116,-0.226470,1.091579,-0.543159, 5
4370, -0.798357,-0.960203,0.274440,-0.548489,0.864773,0.165633, 5
5596, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 5
2690, -0.744768,-0.575381,0.403732,-0.907118,0.497290,-0.543159, 5
5609, -0.499790,-0.886708,-0.572984,-0.907118,0.404033,-0.543159, 5
14649, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 5
4154, -0.798357,-0.960203,0.274440,-0.548489,0.497290,0.165633, 5
14931, -0.499790,-0.886708,0.403732,-0.907118,0.497290,-0.543159, 5
17324, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 6
12366, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 6
11144, -0.744768,-0.575381,1.446206,-0.907118,0.864773,-0.543159, 6
3708, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 6
7568, -0.499790,-0.575381,0.403732,-0.907118,0.497290,-0.543159, 6
1986, -0.499790,-0.886708,-0.572984,-0.548489,0.497290,0.165633, 6
7469, -0.499790,-0.575381,-0.350812,-0.907118,0.864773,-0.543159, 6
13428, -0.499790,-0.960203,0.274440,-0.907118,0.497290,0.165633, 6
15220, -0.499790,-0.575381,-0.572984,-0.907118,0.404033,-0.543159, 6
356, -0.499790,-0.960203,0.274440,-0.548489,0.864773,0.165633, 6
15242, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 6
6708, -0.499790,-0.886708,-0.572984,-0.907118,0.404033,-0.543159, 6
13644, -0.798357,-0.960203,0.274440,-0.548489,0.864773,0.165633, 6
11760, -0.499790,-0.960203,0.274440,-0.548489,0.497290,0.165633, 6
5419, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 6
344, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 6
7415, -0.499790,-0.575381,0.403732,-0.907118,0.497290,-0.543159, 6
7865, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 6
42721, -0.499790,-0.886708,0.403732,-0.907118,0.497290,-0.543159, 6
4164, -0.744768,-0.575381,0.403732,-0.907118,0.497290,-0.543159, 6
3250, -0.499790,-0.575381,0.911393,-0.548489,1.666755,-0.543159, 7
600, -0.499790,-0.960203,0.274440,-0.907118,0.497290,0.165633, 7
23314, -0.744768,-0.886708,1.446206,-0.907118,-0.577921,-0.543159, 7
93, -0.499790,1.340795,-0.572984,-0.226470,0.497290,-0.543159, 7
14590, -0.499790,-0.575381,1.446206,-0.907118,0.404033,-0.543159, 7
9217, -0.499790,-0.575381,1.446206,-0.907118,0.864773,-0.543159, 7
13097, -0.744768,-0.886708,0.386116,-0.907118,0.497290,-0.543159, 7
10915, -0.798357,-0.960203,0.274440,-0.907118,0.497290,0.165633, 7
8719, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 7
11405, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 7
13682, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 7
9720, -0.744768,-0.575381,1.446206,-0.907118,0.864773,-0.543159, 7
10266, -0.499790,-0.960203,0.274440,-0.548489,0.497290,0.165633, 7
11513, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 7
3853, -0.499790,-0.960203,0.274440,-0.907118,0.497290,0.165633, 7
5963, -0.798357,-0.960203,0.274440,-0.548489,0.864773,0.165633, 7
5890, -0.499790,-0.575381,-0.572984,-0.907118,0.404033,-0.543159, 7
21678, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 7
14285, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 7
25872, -0.499790,-0.886708,0.403732,-0.907118,0.497290,-0.543159, 7
17356, -0.499790,-0.575381,0.911393,-0.907118,0.497290,0.165633, 8
6803, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 8
610, -0.499790,-0.960203,1.446206,-0.907118,-1.041991,-0.543159, 8
11978, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 8
13113, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 8
21869, -0.499790,-0.960203,0.274440,-0.907118,0.497290,-0.543159, 8
20368, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 8
8565, -0.499790,-0.886708,0.386116,-0.907118,0.497290,-0.543159, 8
11080, -0.499790,-0.575381,0.274440,-0.548489,0.864773,-0.543159, 8
6039, -0.744768,-0.575381,0.274440,-0.907118,0.864773,-0.543159, 8
2349, -0.798357,-0.960203,0.274440,-0.907118,0.497290,0.165633, 8
10426, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 8
21776, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 8
7289, -0.744768,-0.886708,0.386116,-0.907118,0.497290,-0.543159, 8
11407, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 8
8801, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 8
40358, -0.499790,-0.575381,1.446206,-0.907118,0.404033,-0.543159, 8
12861, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 8
9952, -0.744768,-0.886708,1.446206,-0.907118,-0.577921,-0.543159, 8
2477, -0.499790,-0.886708,0.403732,-0.907118,0.497290,-0.543159, 8
33993, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 9
10402, -0.744768,-0.575381,0.274440,-0.907118,0.497290,-0.543159, 9
4161, -0.499790,-0.960203,0.274440,-0.907118,0.497290,-0.543159, 9
7001, -0.499790,-0.960203,0.274440,-0.907118,0.497290,-0.543159, 9
8504, -0.499790,-0.960203,0.386116,-0.907118,0.864773,-0.543159, 9
9408, -0.499790,-0.575381,1.446206,-0.548489,0.864773,-0.543159, 9
19200, -0.499790,-0.575381,0.911393,-0.226470,0.497290,0.165633, 9
8891, -0.744768,-0.575381,0.911393,-0.907118,0.497290,-0.543159, 9
15033, -0.499790,-0.575381,-1.880380,-0.907118,0.497290,-0.543159, 9
5117, -0.499790,-0.575381,0.911393,-0.226470,0.262468,-0.543159, 9
6466, -0.499790,-0.575381,0.274440,-0.548489,0.864773,-0.543159, 9
7003, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 9
5103, -0.499790,-0.575381,-0.572984,-0.907118,0.864773,-0.543159, 9
8304, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 9
3330, -0.744768,-0.575381,0.386116,-0.907118,0.497290,-0.543159, 9
371, -0.499790,-0.575381,0.911393,-0.907118,0.497290,0.165633, 9
14759, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 9
9556, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 9
6862, -0.499790,-0.960203,0.274440,-0.907118,0.497290,-0.543159, 9
6967, -0.499790,-0.575381,1.446206,-0.907118,0.404033,-0.543159, 9
3197, -0.499790,-0.960203,0.911393,-0.226470,0.497290,-0.543159, 10
15453, -0.499790,-0.960203,0.274440,-0.907118,0.497290,-0.543159, 10
12026, -0.499790,-0.960203,0.386116,-0.226470,0.497290,-0.543159, 10
11295, -0.744768,-0.575381,0.911393,-0.907118,0.497290,0.165633, 10
12967, -0.499790,-0.960203,0.911393,-0.907118,0.497290,-0.543159, 10
10297, -0.744768,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 10
141, -0.499790,1.850145,0.386116,-0.907118,0.864773,-0.543159, 10
22159, -0.499790,-0.960203,0.911393,-0.226470,0.497290,-0.543159, 10
15661, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 10
21577, -0.499790,-0.960203,0.386116,-0.548489,0.232872,-0.543159, 10
16021, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 10
14475, -0.499790,-0.960203,0.386116,-0.907118,0.864773,-0.543159, 10
18795, -0.744768,-0.575381,0.911393,-0.907118,0.497290,-0.543159, 10
6103, -0.499790,-0.575381,1.446206,-0.548489,0.864773,-0.543159, 10
26705, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 10
9889, -0.744768,-0.575381,0.274440,-0.907118,0.497290,-0.543159, 10
10720, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 10
6246, -0.499790,-0.575381,-1.880380,-0.907118,0.497290,-0.543159, 10
6039, -0.499790,-0.575381,0.911393,-0.226470,0.497290,0.165633, 10
9549, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 10
9925, -0.499790,-0.575381,0.911393,-0.907118,0.497290,-0.543159, 11
10055, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 11
12542, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 11
10702, -0.744768,-0.575381,0.386116,1.145181,0.497290,-0.543159, 11
8373, -0.499790,-0.575381,0.911393,-0.907118,0.864773,-0.543159, 11
8086, -0.499790,-0.960203,0.911393,-0.907118,0.864773,-1.136192, 11
855, 0.803699,-0.960203,0.386116,-0.548489,0.864773,-0.543159, 11
11957, -0.499790,-0.960203,0.386116,-0.226470,0.497290,-0.543159, 11
17700, -0.499790,-0.960203,0.911393,-0.907118,0.497290,-0.543159, 11
18394, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 11
14883, -0.499790,-0.960203,0.386116,-0.226470,0.497290,-0.543159, 11
31514, -0.499790,-0.960203,0.911393,-0.907118,0.497290,-0.543159, 11
19090, -0.499790,-0.960203,0.386116,-0.907118,0.864773,-0.543159, 11
11881, -0.499790,-0.960203,0.274440,-0.907118,0.497290,-0.543159, 11
18878, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 11
14013, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 11
4276, -0.744768,-0.575381,0.911393,-0.907118,0.497290,-0.543159, 11
9904, -0.499790,-0.960203,0.386116,-0.548489,0.232872,-0.543159, 11
21473, -0.499790,-0.960203,0.911393,-0.226470,0.497290,-0.543159, 11
23144, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 11
9126, -0.499790,-0.960203,0.274440,-0.907118,0.497290,-0.864664, 12
4965, -0.499790,-0.960203,0.386116,-0.226470,0.864773,-0.543159, 12
7555, -0.499790,-0.960203,0.274440,-0.226470,0.864773,-0.543159, 12
31383, -0.417721,-0.960203,1.890821,-0.226470,0.864773,-0.543159, 12
22701, -0.499790,-0.960203,1.400586,-0.226470,0.497290,-0.543159, 12
387, -0.499790,-0.960203,0.386116,-0.548489,0.497290,-0.543159, 12
1891, -0.499790,-0.960203,0.386116,-0.920054,0.497290,-0.543159, 12
8277, -0.499790,-0.960203,0.386116,-0.226470,0.497290,-0.543159, 12
11500, -0.499790,-0.960203,0.274440,-0.548489,0.864773,-0.543159, 12
12624, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 12
18533, -0.499790,-0.960203,0.386116,-0.907118,0.497290,-0.543159, 12
1817, -0.499790,-0.575381,0.911393,-0.226470,0.497290,-0.543159, 12
22903, -0.499790,-0.960203,0.386116,-0.226470,0.497290,-0.543159, 12
12618, -0.499790,-0.960203,0.911393,-0.907118,0.497290,-0.543159, 12
861, 0.454034,-0.881600,0.209738,0.821143,-0.910846,-0.689675, 0
