score,weight1,weight2,weight3,weight4,weight5,weight6,population
807, 0.303142,-0.977857,0.263926,-0.537556,-0.280517,0.681303, 3
167, -0.361991,1.245129,-0.296571,0.114786,0.094858,-0.547025, 3
5433, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 3
4657, -0.807640,-0.140225,0.041917,0.323800,0.927534,-0.547025, 3
310, 0.303142,-0.645840,0.263926,-0.537556,0.094858,0.681303, 3
1759, -0.361991,-0.425843,-0.296571,0.045539,0.094858,-0.900588, 3
1070, 0.303142,-0.977857,0.263926,-0.537556,-0.280517,0.681303, 3
353, 0.099519,-0.425843,-0.938365,-0.169033,-0.525163,-0.547025, 3
1883, 0.099519,-0.140225,-0.938365,0.114786,0.718021,-0.547025, 3
584, 0.303142,-0.977857,-0.296571,-0.537556,0.094858,0.334114, 3
3015, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 3
1929, -0.361991,-0.645840,-0.296571,0.278493,0.094858,0.334114, 3
5489, -0.807640,-0.691376,0.041917,0.323800,0.927534,-0.225400, 3
897, -0.488934,-0.977857,0.263926,0.045539,-0.580717,-0.900588, 3
21224, -0.807640,-0.691376,0.041917,0.323800,0.763494,-0.225400, 4
6308, -0.807640,-0.691376,0.041917,0.323800,0.927534,-0.225400, 4
825, -0.361991,-0.645840,-0.296571,0.278493,0.094858,0.334114, 4
8027, -0.361991,-0.691376,-0.296571,0.278493,0.927534,-0.313615, 4
2730, -0.807640,-0.140225,0.263926,0.323800,0.927534,-0.547025, 4
9148, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 4
9793, -0.807640,-0.691376,0.263926,0.323800,0.927534,0.334114, 4
2998, -0.361991,-0.645840,-0.938365,0.278493,0.094858,-0.547025, 4
10542, -0.807640,-0.977857,0.041917,0.045539,0.094858,-0.547025, 4
4688, -0.361991,-0.140225,1.285093,0.278493,0.094858,-0.547025, 4
780, 0.099519,-0.140225,-0.938365,0.114786,0.718021,-0.547025, 4
4346, -0.361991,-0.645840,-0.296571,0.278493,0.094858,0.334114, 4
11399, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 4
4715, -0.361991,-0.977857,-0.296571,0.045539,0.094858,0.334114, 4
2819, -0.807640,-0.140225,0.041917,0.323800,0.927534,-0.547025, 4
3660, -0.807640,-0.691376,0.263926,0.323800,0.927534,-0.225400, 4
8900, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 4
7591, -0.807640,-0.691376,0.041917,0.323800,0.927534,-0.225400, 4
1989, -0.361991,-0.645840,-0.938365,0.278493,0.094858,-0.547025, 4
9102, -0.807640,-0.691376,-0.296571,-1.053265,0.094858,-0.225400, 4
7872, -0.361991,-0.645840,-0.296571,0.323800,0.094858,-0.225400, 5
8235, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.547025, 5
5839, -0.807640,-0.691376,0.041917,0.278493,0.927534,-0.225400, 5
7465, -0.807640,-0.977857,-0.296571,0.278493,0.094858,-0.313615, 5
9110, -0.387960,-0.691376,0.041917,0.323800,0.927534,-0.225400, 5
2566, -0.807640,-0.977857,0.041917,0.045539,-1.936804,-0.547025, 5
11511, -0.807640,-0.645840,-0.858326,0.323800,0.094858,-0.313615, 5
4342, -0.807640,-0.691376,-0.296571,-1.053265,0.094858,-0.225400, 5
1699, -0.361991,-0.645840,0.041917,0.278493,0.763494,-0.225400, 5
9118, -0.807640,-0.691376,0.041917,0.323800,0.927534,-0.225400, 5
5918, -0.807640,-0.691376,0.041917,0.323800,0.927534,-0.225400, 5
7258, -0.807640,-0.691376,0.041917,0.323800,0.927534,-0.225400, 5
3749, -0.361991,-0.691376,-0.296571,0.278493,0.927534,-0.313615, 5
4986, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 5
2649, -0.807640,-0.691376,-0.296571,-1.053265,0.094858,-0.225400, 5
6869, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 5
4267, -0.807640,-0.691376,0.263926,0.323800,0.927534,0.334114, 5
5493, -0.807640,-0.977857,0.041917,0.045539,0.094858,-0.547025, 5
6178, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 5
17209, -0.807640,-0.691376,0.041917,0.323800,0.763494,-0.225400, 5
18343, -0.807640,-0.977857,-0.296571,0.323800,0.927534,-0.225400, 6
23751, -0.807640,-0.977857,-0.296571,0.278493,0.094858,-0.313615, 6
10243, -0.387960,-0.645840,0.041917,0.278493,0.927534,-0.225400, 6
3568, -0.387960,-0.645840,0.041917,0.323800,0.927534,-0.225400, 6
9522, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.547025, 6
4920, -0.807640,-0.691376,-0.296571,0.323800,0.094858,-0.225400, 6
11780, -0.361991,-0.645840,0.041917,0.323800,0.763494,-0.547025, 6
6931, -0.807640,-0.645840,-0.296571,0.323800,0.094858,-0.313615, 6
10991, -0.807640,-0.691376,1.732214,0.278493,0.927534,-0.313615, 6
4575, -0.807640,-0.691376,-0.296571,0.278493,0.927534,-0.313615, 6
6064, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 6
8990, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.313615, 6
3874, -0.807640,-0.691376,0.041917,0.323800,0.927534,-0.225400, 6
13881, -0.807640,-0.977857,-0.296571,0.278493,0.094858,-0.313615, 6
1462, -0.361991,-0.645840,-0.296571,0.323800,0.094858,-0.225400, 6
8219, -0.361991,-0.645840,-0.296571,0.278493,0.094858,-0.547025, 6
186, 0.123445,0.179688,0.600976,-0.812533,-0.819524,-0.319761, 0
861, 0.454034,-0.881600,0.209738,0.821143,-0.910846,-0.689675, 0
