score,weight1,weight2,weight3,weight4,weight5,weight6,population
1287, -0.655004,-0.606589,-0.329422,-0.073801,0.431380,0.041694, 3
2294, -0.447282,-0.564181,0.490181,-0.073801,0.708301,0.029603, 3
3524, -0.356758,-0.954911,-0.391271,0.663468,0.569514,-0.123043, 3
4286, -0.356758,-0.564181,0.490181,-0.027327,-0.419611,-0.123043, 4
1528, -0.447282,-0.606589,-0.391271,0.663468,0.569514,-0.123043, 4
9866, -0.447282,-0.448722,0.490181,-0.450273,0.972701,0.029603, 4
9681, -0.447282,-0.448722,0.490181,0.536883,0.972701,0.029603, 4
2390, 0.542978,-0.888556,-0.391271,0.663468,0.569514,-0.123043, 4
113, -0.123824,1.696683,0.490181,-0.450273,0.569514,0.029603, 4
1469, 0.542978,-0.888556,0.167480,0.536883,0.569514,-0.123043, 4
823, 0.833768,-0.448722,0.167480,0.536883,0.539423,0.029603, 4
7918, -0.447282,-0.888556,0.167480,-0.027327,0.972701,-0.123043, 4
2389, 0.833768,-0.888556,0.167480,0.536883,0.539423,0.596887, 4
1476, 0.833768,-0.888556,0.167480,0.536883,0.539423,0.596887, 4
4178, 0.833768,-0.888556,0.167480,0.536883,0.539423,-1.151884, 4
2640, 0.833768,-0.888556,0.167480,0.536883,0.539423,-0.123043, 4
2720, -0.356758,-0.050182,1.595189,0.663468,0.569514,-0.123043, 4
1534, 0.542978,-0.606589,-0.391271,0.663468,0.569514,-0.123043, 4
3693, -0.356758,-0.954911,-0.391271,0.663468,0.569514,-0.123043, 4
319, 0.395263,-0.888556,0.167480,-0.473826,0.569514,-0.123043, 4
3603, -0.447282,-0.564181,-0.391271,-0.473826,0.569514,-0.123043, 4
18069, -0.447282,-0.448722,0.490181,-0.450273,0.972701,0.029603, 4
3785, -0.447282,-0.564181,0.490181,-0.027327,0.972701,0.029603, 4
2642, 0.833768,-0.888556,-0.391271,0.536883,0.539423,-1.151884, 5
6419, -0.447282,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 5
1690, -0.447282,-0.448722,1.595189,-0.450273,0.569514,0.029603, 5
6391, -0.447282,-0.448722,0.490181,0.536883,1.377421,0.029603, 5
2180, -0.356758,-0.564181,0.490181,-0.027327,-0.419611,0.029603, 5
2733, -0.447282,-0.448722,0.490181,-0.473826,0.972701,0.029603, 5
11474, -0.447282,-0.888556,0.167480,-0.027327,0.972701,-0.123043, 5
600, -0.447282,-0.448722,0.490181,-0.027327,-0.419611,0.029603, 5
336, -0.447282,-0.448722,0.490181,-0.450273,0.972701,1.637509, 5
6488, -0.447282,-0.448722,-0.391271,0.536883,0.972701,-0.123043, 5
1520, -0.356758,-0.050182,1.595189,0.663468,0.569514,-0.123043, 5
6419, -0.447282,-0.564181,-0.391271,-0.473826,0.569514,-0.123043, 5
2244, -0.356758,-0.954911,-0.391271,0.663468,0.569514,-0.123043, 5
5829, -0.447282,-0.564181,0.490181,-0.027327,0.972701,0.029603, 5
637, 0.833768,-0.888556,0.167480,0.536883,0.539423,-1.151884, 5
7649, -0.356758,-0.564181,0.490181,-0.027327,-0.419611,-0.123043, 5
7510, -0.447282,-0.888556,0.167480,-0.027327,0.972701,-0.123043, 5
4407, -0.447282,-0.448722,0.490181,0.536883,0.972701,0.029603, 5
806, -0.447282,-0.448722,0.490181,-0.450273,0.972701,0.029603, 5
2252, -0.447282,-0.448722,0.490181,-0.450273,0.972701,0.029603, 5
3925, -0.447282,-0.661768,0.490181,0.536883,1.377421,0.029603, 6
6058, -0.447282,-0.564181,0.490181,-0.027327,0.972701,-0.123043, 6
3358, -0.447282,-0.448722,-0.139425,-0.473826,-0.419611,-0.123043, 6
4752, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 6
3380, -0.447282,-0.564181,-0.391271,-0.473826,0.569514,-0.123043, 6
2564, -0.447282,-0.564181,-0.391271,-0.027327,0.972701,-0.123043, 6
2076, -0.447282,-0.448722,1.665452,-0.027327,0.972701,-0.123043, 6
6721, -0.447282,-0.448722,-0.391271,-0.027327,0.972701,-0.123043, 6
5150, -0.447282,-0.448722,0.490181,-0.473826,1.377421,0.029603, 6
2990, -0.447282,-0.448722,-0.391271,-0.473826,0.972701,-0.123043, 6
4138, -0.447282,-0.448722,0.490181,-0.473826,0.972701,0.029603, 6
5766, -0.447282,-0.448722,0.490181,0.536883,0.972701,0.029603, 6
3029, -0.447282,-0.564181,0.490181,-0.027327,0.972701,0.029603, 6
10705, -0.447282,-0.448722,0.490181,0.536883,1.377421,0.029603, 6
1320, -0.447282,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 6
6773, -0.447282,-0.564181,-0.391271,-0.473826,0.569514,-0.123043, 6
4808, -0.447282,-0.448722,-0.391271,0.536883,0.972701,-0.123043, 6
6805, -0.447282,-0.888556,0.167480,-0.027327,0.972701,-0.123043, 6
3265, -0.356758,-0.564181,0.490181,-0.027327,-0.419611,-0.123043, 6
10826, -0.447282,-0.888556,0.167480,-0.027327,0.972701,-0.123043, 6
4114, -0.447282,-0.564181,0.490181,-0.027327,1.377421,-0.123043, 7
4804, -0.447282,-0.448722,0.490181,0.536883,1.377421,0.029603, 7
12961, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 7
3685, -0.447282,-0.888556,0.167480,0.536883,0.972701,0.029603, 7
6643, -0.447282,-0.888556,-0.391271,-0.027327,0.972701,-0.123043, 7
14337, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 7
1255, -0.447282,-0.448722,0.490181,-0.027327,1.377421,0.029603, 7
2185, -0.447282,-0.564181,-0.391271,-0.473826,0.569514,-0.123043, 7
7500, -0.447282,-0.564181,0.490181,-0.473826,0.569514,-0.123043, 7
5563, -0.447282,-0.448722,-0.391271,-0.473826,1.377421,-0.123043, 7
5945, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 7
6392, -0.447282,-0.448722,-0.391271,0.536883,0.972701,-0.123043, 7
4464, -0.447282,-0.448722,0.490181,-0.473826,1.377421,0.029603, 7
1801, -0.447282,-0.448722,0.490181,0.536883,0.972701,0.029603, 7
1768, -0.447282,-0.564181,0.490181,-0.027327,0.972701,-0.123043, 7
3898, -0.447282,-0.448722,-0.391271,-0.027327,0.972701,-0.123043, 7
2773, -0.447282,-0.564181,-0.391271,-0.473826,0.569514,-0.123043, 7
3647, -0.447282,-0.888556,0.167480,-0.027327,0.972701,-0.123043, 7
6467, -0.447282,-0.448722,0.490181,0.536883,1.377421,0.029603, 7
2653, -0.447282,-0.888556,0.167480,-0.027327,0.972701,-0.123043, 7
155, -0.811127,1.903722,0.490181,-0.027327,0.972701,-0.123043, 8
3137, -0.811127,-0.448722,0.490181,-0.027327,1.377421,0.029603, 8
365, -0.447282,-0.448722,-0.391271,0.536883,0.972701,0.029603, 8
8043, -0.447282,-0.448722,-0.391271,0.536883,0.972701,-0.123043, 8
12024, -0.811127,-0.448722,0.490181,0.536883,0.972701,-0.123043, 8
2366, -0.811127,-0.448722,0.490181,-0.027327,0.743284,-0.123043, 8
5809, -0.447282,-0.448722,0.490181,-0.027327,0.569514,-0.123043, 8
8496, -0.811127,-0.448722,0.490181,-0.473826,0.569514,-0.123043, 8
5383, -0.447282,-0.888556,-0.391271,0.536883,1.377421,0.029603, 8
9152, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 8
3169, -0.447282,-0.448722,0.490181,-0.473826,1.377421,0.029603, 8
3518, -0.447282,-0.448722,0.490181,0.536883,1.377421,0.029603, 8
2919, -0.447282,-0.448722,-0.391271,-0.473826,1.377421,-0.123043, 8
8545, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 8
2810, -0.447282,-0.448722,-0.391271,0.536883,0.972701,-0.123043, 8
2751, -0.447282,-0.448722,0.490181,0.536883,1.377421,0.029603, 8
3146, -0.447282,-0.888556,-0.391271,-0.027327,0.972701,-0.123043, 8
1287, -0.447282,-0.564181,0.490181,-0.473826,0.569514,-0.123043, 8
5917, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 8
8634, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 8
813, -0.811127,-0.448722,0.490181,-0.027327,-1.431084,-0.123043, 9
1474, -0.447282,-0.888556,-0.391271,0.536883,-1.154702,0.029603, 9
4185, -0.447282,-0.448722,-0.391271,-0.027327,0.972701,-0.123043, 9
8382, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 9
10962, -0.811127,-0.448722,0.490181,-0.473826,0.569514,-0.123043, 9
4209, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 9
9629, -0.447282,-0.448722,-1.072718,-0.027327,1.377421,-0.200083, 9
3785, -0.811127,-0.448722,0.490181,1.731278,0.569514,-0.123043, 9
6361, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 9
8120, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 9
3506, -0.447282,-0.448722,0.490181,0.536883,1.377421,0.029603, 9
4233, -0.447282,-0.888556,-0.391271,0.536883,1.377421,0.029603, 9
14589, -0.447282,-0.448722,0.490181,-0.027327,0.569514,-0.123043, 9
11745, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 9
11264, -0.447282,-0.448722,-0.391271,0.536883,0.972701,-0.123043, 9
837, -0.811127,-0.448722,0.490181,-0.473826,0.569514,-0.123043, 9
5411, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 9
5190, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 9
11020, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 9
4917, -0.811127,-0.448722,0.490181,0.536883,0.972701,-0.123043, 9
15249, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 10
11562, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 10
537, -0.811127,0.259438,0.490181,-0.473826,1.377421,-0.123043, 10
9839, -0.811127,-0.448722,0.490181,-0.027327,0.569514,-0.360900, 10
5341, -0.447282,-0.448722,-1.072718,-0.027327,1.377421,-0.200083, 10
9537, -0.447282,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 10
6574, -0.447282,-0.448722,-1.072718,0.536883,1.377421,-0.200083, 10
8426, -0.811127,-0.448722,0.490181,0.536883,0.972701,-0.123043, 10
3246, -0.447282,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 10
10043, -0.447282,-0.448722,0.490181,-0.027327,0.569514,-0.123043, 10
10606, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 10
12264, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 10
2954, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 10
17433, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 10
5719, -0.447282,-0.448722,-1.072718,-0.027327,1.377421,-0.200083, 10
6571, -0.811127,-0.448722,0.490181,-0.473826,0.569514,-0.123043, 10
12942, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 10
1699, -0.447282,-0.448722,-0.391271,0.536883,0.972701,-0.123043, 10
8870, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 10
4439, -0.447282,-0.448722,0.490181,-0.027327,0.569514,-0.123043, 10
7154, -0.811127,-0.448722,0.490181,-0.629849,1.377421,-0.123043, 11
11290, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 11
2057, -0.811127,-0.448722,0.490181,0.536883,1.377421,0.912847, 11
4460, -0.811127,-0.448722,0.490181,-0.027327,0.569514,-0.123043, 11
2208, -0.811127,-1.639607,0.490181,-0.027327,0.972701,-0.123043, 11
4600, -0.811127,-0.448722,0.490181,-0.027327,0.569514,-0.360900, 11
6414, -0.811127,-0.448722,0.490181,-0.027327,0.569514,-0.360900, 11
8865, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 11
5754, -0.811127,-0.448722,0.490181,0.536883,0.569514,-0.123043, 11
9251, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 11
7031, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 11
8233, -0.447282,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 11
10267, -0.811127,-0.448722,0.490181,-0.027327,0.569514,-0.360900, 11
4240, -0.447282,-0.448722,0.490181,-0.027327,0.569514,-0.123043, 11
13175, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 11
3553, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 11
7934, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 11
2198, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 11
8411, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 11
8518, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 11
16249, -0.811127,-1.374319,0.490181,1.762483,0.569514,-0.360900, 12
6368, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 12
6111, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 12
2775, -0.811127,-0.448722,0.490181,-0.027327,1.804829,-0.123043, 12
9252, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 12
5516, -0.811127,-0.448722,0.490181,0.515383,0.972701,-0.123043, 12
15383, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 12
8843, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 12
13087, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 12
14038, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 12
3053, -0.811127,-0.448722,0.490181,-0.629849,1.377421,-0.123043, 12
3426, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 12
10221, -0.447282,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 12
1994, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 12
22647, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 12
3416, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 12
8892, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 12
14780, -0.811127,-0.448722,0.490181,-0.027327,0.569514,-0.360900, 12
7420, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 12
17336, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 12
7895, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 13
8247, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 13
13227, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 13
8360, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 13
2499, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 13
3516, -0.811127,-0.448722,0.604844,-0.027327,1.377421,-0.360900, 13
12270, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 13
4559, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 13
4664, -0.447282,-0.448722,0.490181,-0.027327,0.569514,-0.360900, 13
10507, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 13
11708, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 13
8518, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 13
6208, -0.447282,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 13
8006, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 13
9305, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 13
7835, -0.811127,-0.448722,0.490181,-0.027327,0.569514,-0.360900, 13
1947, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 13
6783, -0.811127,-1.374319,0.490181,1.762483,0.569514,-0.360900, 13
6321, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 13
11547, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 13
6617, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 14
9608, -0.811127,-0.448722,-1.445223,0.536883,0.254688,-0.123043, 14
17806, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 14
6521, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 14
15385, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 14
2797, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 14
6152, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 14
14068, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 14
6381, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 14
4936, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 14
8033, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 14
7055, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 14
16364, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 14
7550, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 14
2207, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 14
7272, -0.811127,-0.448722,0.490181,-0.027327,0.972701,-0.123043, 14
9105, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 14
4404, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 14
8514, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 14
9029, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 14
9959, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 15
10964, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 15
19555, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 15
5300, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 15
4956, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 15
5568, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 15
3968, -0.811127,-0.448722,-1.445223,0.536883,-0.558413,-0.123043, 15
5961, -0.811127,-0.448722,-1.445223,-0.027327,0.254688,-0.123043, 15
9427, -0.811127,-0.448722,0.490181,0.536883,0.254688,-0.123043, 15
5810, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 15
10878, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.200083, 15
9365, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 15
13382, -0.811127,-0.448722,0.490181,-0.473826,1.377421,-0.123043, 15
6310, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 15
12108, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 15
1527, -0.811127,-0.448722,-1.445223,0.536883,0.254688,-0.123043, 15
7682, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 15
12161, -0.811127,-0.448722,0.490181,-0.027327,1.377421,-0.123043, 15
6460, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 15
11060, -0.811127,-0.448722,0.490181,-0.473826,0.972701,-0.123043, 15
11454, -0.811127,-0.448722,0.490181,0.536883,0.972701,-0.123043, 16
9516, -0.811127,-0.448722,0.490181,0.536883,1.377421,-0.123043, 16
1013, 0.303142,-0.977857,0.263926,-0.537556,-0.280517,0.681303, 0
186, 0.123445,0.179688,0.600976,-0.812533,-0.819524,-0.319761, 0
861, 0.454034,-0.881600,0.209738,0.821143,-0.910846,-0.689675, 0
