score,weight1,weight2,weight3,weight4,weight5,weight6,population
2410, -1.969384,-0.957256,0.265617,0.381191,0.560163,-0.634000, 29
10818, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 29
13248, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 29
19845, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 29
10649, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 29
12548, -0.701245,-0.957256,0.265617,0.514011,0.918452,-0.634000, 30
7820, 1.494230,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
10581, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 30
14857, -0.701245,-0.957256,0.265617,-0.234962,-0.950034,-0.634000, 30
11007, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
7637, 0.297721,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
12023, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 30
9387, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 30
7625, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
35221, -0.701245,-0.957256,0.265617,0.807477,1.441295,-0.634000, 30
13156, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 30
11968, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 30
11366, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
4291, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
8819, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 30
8727, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 30
17777, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
10725, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 30
18811, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 30
10549, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 30
8374, -0.701245,-1.047876,0.438707,0.409778,1.441295,-0.634000, 31
9380, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 31
7384, -0.701245,-0.957256,0.265617,0.514011,0.918452,-0.634000, 31
1750, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 31
5475, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 31
15325, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 31
18342, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 31
10694, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 31
7494, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 31
10656, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 31
24663, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 31
6228, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 31
12478, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 31
15933, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 31
10771, -0.701245,-0.957256,0.265617,0.514011,0.918452,-0.634000, 31
10183, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 31
4754, -0.701245,-0.957256,0.265617,-0.234962,-0.950034,-0.634000, 31
4375, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 31
15770, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 31
16212, -0.701245,-0.957256,0.265617,0.807477,1.441295,-0.634000, 31
15475, -0.701245,-0.957256,0.265617,-0.234962,1.867551,-0.634000, 32
1993, 0.832059,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 32
3943, 0.649948,-0.957256,0.265617,0.514011,0.918452,-0.634000, 32
3224, -0.701245,-0.957256,0.265617,0.807477,1.441295,-0.634000, 32
129, -0.701245,1.404742,0.265617,0.807477,0.918452,-0.634000, 32
3515, -0.701245,-0.957256,0.265617,0.514011,0.918452,-0.634000, 32
6700, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 32
10371, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 32
3168, -0.701245,-1.047876,0.265617,-0.234962,0.918452,1.468055, 32
14378, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 32
17740, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 32
10327, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 32
2514, -0.701245,-0.957256,0.265617,0.514011,0.918452,-0.634000, 32
8961, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 32
5453, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 32
4623, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 32
5038, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 32
3088, -0.701245,-0.957256,0.265617,0.807477,1.441295,-0.634000, 32
21754, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 32
4776, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 32
14358, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 33
12289, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 33
16701, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 33
9922, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.568342, 33
2108, -0.701245,-1.047876,0.265617,-0.234962,0.918452,1.279373, 33
12375, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 33
11523, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 33
7333, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 33
4342, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 33
4462, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 33
10409, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 33
5534, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 33
14146, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 33
1568, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 33
5319, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 33
18217, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 33
7816, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 33
10765, -0.701245,-0.957256,0.265617,-0.234962,1.867551,-0.634000, 33
9245, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 33
12211, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 33
10636, -0.922739,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 34
15922, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 34
7534, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 34
11186, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 34
9923, -0.701245,-0.957256,-1.502039,-0.234962,1.441295,-0.634000, 34
9853, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 34
8524, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 34
16433, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 34
7626, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 34
6036, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 34
6645, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 34
6550, -0.701245,-0.957256,0.265617,-0.234962,1.867551,-0.634000, 34
6621, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 34
16039, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 34
5744, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 34
7043, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 34
4122, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 34
1093, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 34
8698, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 34
4412, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 34
826, -0.701245,-0.957256,0.265617,-0.234962,1.441295,1.678974, 35
10135, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 35
7548, -0.922739,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 35
6791, -0.701245,-0.957256,0.939438,-0.234962,0.918452,-0.634000, 35
10460, -0.922739,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 35
7329, -0.701245,-0.957256,-1.502039,-0.234962,1.441295,-0.634000, 35
12654, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 35
1520, -0.701245,-0.957256,-1.502039,-0.234962,1.441295,-0.634000, 35
1531, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 35
12798, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 35
10323, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 35
10066, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 35
5061, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 35
19667, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 35
15644, -0.701245,-0.957256,-1.502039,-0.234962,1.441295,-0.634000, 35
6736, -0.922739,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 35
3337, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 35
3181, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 35
2713, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 35
8503, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 35
5540, -0.922739,-1.047876,0.265617,0.498852,0.918452,-1.125140, 36
13862, -0.701245,-1.047876,1.469308,-0.234962,0.918452,-0.634000, 36
3276, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 36
9735, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 36
12895, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 36
5867, -0.898502,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 36
19796, -0.922739,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 36
6836, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 36
4790, -0.922739,-0.881882,0.265617,1.782822,0.918452,-0.634000, 36
10055, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 36
3667, -0.922739,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 36
12477, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 36
8653, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 36
12641, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 36
8299, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 36
12266, -0.922739,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 36
9658, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 36
9617, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 36
6221, -0.701245,-0.957256,-1.502039,-0.234962,1.441295,-0.634000, 36
17242, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 36
6374, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 37
5923, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 37
8329, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 37
4510, -0.922739,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 37
1124, -0.922739,-1.047876,0.265617,-0.234962,-1.649044,-0.634000, 37
8700, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 37
5507, -0.701245,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 37
10680, -0.701245,-1.047876,1.469308,-0.234962,0.918452,-0.634000, 37
1995, -0.922739,-0.957256,0.265617,0.498852,1.441295,-0.634000, 37
22333, -0.922739,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 37
8965, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 37
16467, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 37
5906, -0.701245,-0.957256,0.265617,-0.234962,1.441295,-0.634000, 37
9185, -0.922739,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 37
18111, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 37
14867, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 37
14051, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 37
16483, -0.701245,-1.047876,1.469308,-0.234962,0.918452,-0.634000, 37
7602, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 37
13733, -0.922739,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 37
1048, 1.909996,-1.047876,0.265617,0.498852,0.918452,-0.634000, 38
5017, -1.368887,-0.957256,0.265617,0.498852,0.918452,-0.634000, 38
7984, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 38
3185, -0.701245,-0.957256,1.469308,0.498852,-1.359298,-0.634000, 38
4836, -0.701245,-1.047876,1.469308,-0.234962,0.918452,-0.634000, 38
8888, -0.701245,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 38
8355, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 38
16260, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 38
3360, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 38
14388, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 38
12006, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 38
13362, -0.922739,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 38
7483, -0.701245,-1.047876,1.469308,-0.234962,0.918452,-0.634000, 38
9163, -0.922739,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 38
20111, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 38
5370, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 38
12893, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 38
10401, -0.701245,-1.047876,1.469308,-0.234962,0.918452,-0.634000, 38
11573, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 38
9060, -0.922739,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 38
9429, -0.922739,-0.957256,1.469308,-0.234962,0.918452,-0.634000, 39
11750, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 39
7883, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 39
1072, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 39
15338, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 39
514, -0.922739,0.403993,-1.168715,0.498852,0.918452,-0.634000, 39
3303, -0.922739,-1.047876,-1.168715,0.498852,1.441295,-0.634000, 39
14362, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 39
10180, -0.922739,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 39
3922, -0.922739,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 39
4678, -0.922739,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 39
7368, -0.922739,-1.047876,0.265617,-0.234962,0.918452,-0.634000, 39
5608, -0.701245,-1.047876,1.469308,-0.234962,0.918452,-0.634000, 39
10691, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 39
6901, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 39
13921, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 39
5982, -0.922739,-1.047876,0.265617,-0.234962,1.441295,-0.634000, 39
12199, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 39
6525, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 39
8206, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 39
6074, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 40
13906, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 40
17978, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 40
6039, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 40
4382, -0.922739,-0.957256,1.469308,0.498852,0.918452,-0.634000, 40
13908, -0.701245,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 40
20605, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 40
4721, -0.922739,-0.957256,0.265617,0.498852,-1.248824,-0.634000, 40
4254, -0.701245,-1.047876,-1.168715,0.498852,-0.851543,-0.634000, 40
9663, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 40
10739, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 40
5369, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 40
6380, -0.922739,-0.957256,1.469308,-0.234962,0.918452,-0.634000, 40
5888, -0.922739,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 40
5890, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 40
5436, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 40
23795, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 40
6029, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 40
3871, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 40
15177, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 40
21783, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 41
10108, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 41
10841, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 41
8608, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 41
15318, -0.701245,-0.957256,1.469308,-0.234962,0.918452,-0.634000, 41
4428, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 41
10331, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 41
9102, -0.922739,-0.957256,1.469308,0.498852,0.918452,-0.634000, 41
7751, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 41
33697, -0.922739,-1.047876,0.265617,1.388400,0.918452,-0.634000, 41
1051, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 41
5063, -0.922739,-0.957256,1.469308,-0.234962,0.918452,-0.634000, 41
4387, -0.922739,-1.047876,0.265617,0.498852,1.441295,-0.634000, 41
3729, -1.368887,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 41
23087, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 41
13608, -0.701245,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 41
6708, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 41
8874, -0.701245,-0.957256,0.265617,-0.234962,0.918452,-0.634000, 41
5449, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 41
9134, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 41
5110, -0.203240,-1.047876,0.265617,0.498852,0.918452,-0.634000, 42
3742, -0.922739,-1.047876,1.469308,1.388400,0.918452,-0.634000, 42
12527, -0.922739,-0.957256,0.265617,1.388400,0.918452,-0.634000, 42
8955, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 42
13293, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 42
11515, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 42
1498, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 42
5268, -0.701245,-0.957256,1.469308,-0.234962,0.918452,-0.634000, 42
3699, -0.922739,-1.955051,0.265617,0.498852,0.918452,-0.634000, 42
5340, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 42
15592, -0.922739,-0.957256,1.469308,0.498852,0.918452,-0.634000, 42
26815, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 42
18794, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 42
16226, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 42
3273, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 42
7568, -0.701245,-1.047876,-1.168715,0.498852,0.918452,-0.634000, 42
8861, -0.701245,-0.957256,1.469308,-0.234962,0.918452,-0.634000, 42
7568, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 42
14924, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 42
12602, -0.922739,-1.047876,0.265617,1.388400,0.918452,-0.634000, 42
3592, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 43
12097, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 43
3970, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 43
9503, -1.246724,-0.957256,0.265617,0.498852,0.918452,-0.634000, 43
16249, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 43
10093, -0.922739,-0.957256,0.265617,1.388400,0.918452,-0.634000, 43
2965, -0.922739,-1.047876,0.265617,1.388400,0.918452,-0.634000, 43
9219, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 43
13136, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 43
8621, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 43
15377, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 43
11385, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 43
2972, -0.922739,-0.957256,0.265617,1.388400,0.918452,-0.634000, 43
6856, -0.922739,-1.047876,0.265617,1.388400,0.918452,-0.634000, 43
5658, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 43
1961, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 43
4984, -0.922739,-0.957256,1.469308,0.498852,0.918452,-0.634000, 43
8173, -0.701245,-0.957256,1.469308,0.498852,0.918452,-0.634000, 43
9336, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 43
8336, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 43
7296, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 44
12367, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 44
22801, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 44
194, -0.701245,0.809361,0.265617,0.498852,0.918452,-0.634000, 44
5038, -0.922739,-1.853141,0.673038,0.498852,0.918452,-0.634000, 44
10130, -0.922739,-0.957256,0.265617,1.388400,0.918452,-0.634000, 44
10038, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 44
5958, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 44
20436, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 44
3924, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 44
16407, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 44
17200, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 44
5691, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 44
10173, -1.246724,-0.957256,0.265617,0.498852,0.918452,-0.634000, 44
7736, -0.922739,-0.957256,0.265617,1.388400,0.918452,-0.634000, 44
6926, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 44
5120, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 44
8854, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 44
11951, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 44
12289, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 44
3346, -1.246724,-0.957256,0.265617,0.498852,-0.079710,-0.634000, 45
10498, -0.922739,-1.047876,0.265617,0.498852,-0.268847,-0.634000, 45
11978, -0.972264,-1.047876,1.469308,0.498852,0.918452,-0.634000, 45
14547, -0.922739,-0.957256,1.469308,0.498852,0.918452,-0.634000, 45
12950, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.924863, 45
7696, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 45
13189, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 45
14951, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 45
8031, -0.922739,-0.957256,0.265617,1.388400,0.918452,-0.634000, 45
3152, -1.246724,-1.047876,1.469308,0.498852,0.918452,-0.634000, 45
19858, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 45
8130, -0.922739,-0.957256,0.265617,1.388400,0.918452,-0.634000, 45
4026, -1.246724,-0.957256,0.265617,0.498852,0.918452,-0.634000, 45
11397, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 45
17879, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 45
17263, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 45
9256, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 45
5346, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 45
18009, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 45
10355, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 45
10996, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
12256, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
6833, -0.972264,-1.047876,1.469308,0.498852,0.918452,-0.634000, 46
17370, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 46
21407, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
8963, -0.922739,-0.957256,1.469308,0.498852,0.918452,-0.634000, 46
6605, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
5635, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 46
8726, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
8351, -0.922739,-0.957256,0.265617,0.498852,1.464557,-0.634000, 46
12437, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
10083, -0.972264,-1.047876,1.469308,0.498852,0.918452,-0.634000, 46
7895, -0.922739,-1.047876,0.265617,0.498852,0.918452,-0.924863, 46
7197, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
7459, -0.922739,-0.957256,1.469308,0.498852,0.918452,-0.634000, 46
12335, -0.701245,-0.957256,0.265617,0.498852,0.918452,-0.634000, 46
9540, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 46
2684, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 46
11700, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 46
6632, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 46
10049, -0.701245,-1.047876,-1.901094,0.498852,0.918452,-0.634000, 47
17243, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 47
10844, -0.701245,-1.047876,0.265617,-1.272115,0.918452,-0.634000, 47
9082, -0.972264,-0.957256,1.469308,0.498852,0.918452,-0.634000, 47
8858, -0.922739,-0.957256,0.265617,0.498852,0.918452,-0.634000, 47
12681, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 47
6251, -0.701245,-1.047876,0.265617,0.498852,0.918452,-0.634000, 47
4579, -0.922739,-1.047876,1.469308,0.498852,0.918452,-0.634000, 47
