score,weight1,weight2,weight3,weight4,weight5,weight6,population
5377, -0.626513,-0.809370,0.381038,0.450900,0.686606,-0.487364, 3
2615, -0.745715,-0.151033,0.077412,0.961462,0.686606,-0.288938, 3
1922, -0.745715,-0.151033,0.381038,-0.162361,0.686606,-0.487364, 3
3788, -0.745715,-0.151033,0.077412,0.961462,0.686606,-0.288938, 3
8346, -0.626513,-0.694977,0.861822,0.450900,0.323454,-0.487364, 3
5124, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 3
9636, -0.626513,-0.694977,-0.833372,0.450900,-0.680286,-0.487364, 3
3215, -0.626513,-0.151033,0.861822,0.450900,0.686606,-0.704605, 3
10475, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 3
5553, -0.626513,-0.641748,0.861822,0.450900,0.686606,-0.704605, 3
6369, -0.626513,-0.641748,-0.173970,0.450900,-0.680286,-0.487364, 3
8503, 0.277797,-0.694977,0.861822,0.781046,0.323454,-0.704605, 3
2231, -0.757343,-0.694977,0.077412,0.961462,0.054260,-0.288938, 3
2114, 0.277797,-0.151033,0.861822,0.961462,0.686606,-0.704605, 3
1468, -0.745715,-0.151033,0.077412,0.961462,0.686606,-0.288938, 3
4642, -0.626513,-0.694977,-0.833372,0.450900,-0.680286,-0.487364, 3
4299, -0.745715,-0.809370,0.381038,-0.162361,0.686606,0.258227, 3
6488, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 3
11235, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 3
7093, -0.626513,-0.809370,0.707177,0.450900,-0.680286,-0.487364, 3
16515, -0.626513,-0.809370,0.381038,0.450900,0.686606,-0.487364, 4
20292, -0.626513,-0.809370,0.707177,0.450900,0.686606,-0.487364, 4
2745, -0.745715,-0.694977,-0.833372,-0.162361,0.686606,-0.487364, 4
5494, 0.277797,-0.694977,0.861822,0.781046,0.323454,-0.704605, 4
6039, -0.626513,-0.641748,0.381038,0.450900,0.686606,-0.704605, 4
6618, -0.626513,-0.694977,-0.833372,0.450900,0.323454,-0.487364, 4
5442, -0.745715,-0.694977,0.861822,-0.162361,0.323454,-0.704605, 4
5972, -0.626513,-0.809370,-0.173970,0.450900,0.796656,-0.487364, 4
2870, -0.626513,-0.809370,0.861822,0.450900,0.323454,-0.487364, 4
18068, -0.745715,-0.809370,0.707177,0.450900,0.686606,-0.704605, 4
18033, -0.626513,-0.809370,0.381038,0.450900,0.686606,-0.487364, 4
12218, -0.626513,-0.641748,0.861822,0.450900,0.686606,-0.704605, 4
5253, -0.626513,-0.641748,-0.173970,0.450900,-0.680286,-0.487364, 4
9210, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 4
2948, -0.626513,-0.809370,0.707177,0.450900,-0.680286,-0.487364, 4
2314, -0.626513,-0.694977,0.861822,0.450900,0.323454,-0.487364, 4
2016, 0.277797,-0.694977,0.861822,0.781046,0.323454,-0.704605, 4
5224, -0.626513,-0.694977,-0.833372,0.450900,-0.680286,-0.487364, 4
18092, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 4
15303, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 4
7923, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 5
3374, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 5
4611, -0.745715,-0.641748,0.707177,0.450900,0.686606,-0.704605, 5
14998, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 5
118, -0.626513,1.560152,-0.759531,0.450900,0.686606,-0.487364, 5
14936, -0.626513,-0.809370,0.707177,0.450900,0.686606,-0.487364, 5
4233, -0.626513,-0.809370,0.381038,0.450900,0.686606,-0.487364, 5
10743, -0.626513,-0.694977,-0.833372,0.450900,0.686606,-0.487364, 5
7532, -0.626513,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 5
9000, -0.745715,-0.641748,0.861822,0.450900,0.686606,-0.704605, 5
1800, -0.626513,-0.641748,0.381038,0.450900,0.686606,-0.704605, 5
10207, -0.626513,-0.694977,-0.833372,0.450900,0.323454,-0.487364, 5
13041, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 5
5915, -0.626513,-0.641748,0.861822,0.450900,0.686606,-0.704605, 5
2703, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 5
6096, -0.626513,-0.809370,0.381038,0.450900,0.686606,-0.487364, 5
6279, -0.626513,-0.809370,0.381038,0.450900,0.686606,-0.487364, 5
3416, -0.745715,-0.809370,0.707177,0.450900,0.686606,-0.704605, 5
11566, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 5
9973, -0.626513,-0.809370,0.707177,0.450900,0.686606,-0.487364, 5
9472, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 6
4507, -0.626513,-0.694977,-0.833372,0.450900,0.323454,-0.487364, 6
8961, 1.167153,-0.694977,-0.833372,0.450900,0.686606,-0.487364, 6
4451, -0.626513,-0.694977,-0.833372,-0.753765,0.686606,-0.487364, 6
9091, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 6
10464, -0.745715,-0.809370,0.381038,0.450900,0.323454,-0.487364, 6
39536, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 6
8004, -0.626513,-0.694977,-0.833372,0.450900,0.686606,-0.487364, 6
4671, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 6
4239, -0.626513,-0.809370,0.861822,0.450900,0.686606,-0.704605, 6
24916, -0.626513,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 6
32277, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 6
8858, -0.745715,-0.641748,0.861822,0.450900,0.686606,-0.704605, 6
2643, -0.626513,-0.809370,0.707177,0.450900,0.686606,-0.487364, 6
7140, -0.626513,-0.694977,-0.833372,0.450900,0.323454,-0.487364, 6
12078, -0.626513,-0.694977,-0.833372,0.450900,0.686606,-0.487364, 6
9109, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 6
14033, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 6
9015, -0.626513,-0.809370,0.707177,0.450900,0.686606,-0.487364, 6
14246, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 6
3933, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
27805, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
9235, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
4790, -0.626513,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
10112, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
28383, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 7
11477, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 7
7768, -0.626513,-1.669377,1.471156,-0.162361,0.686606,-0.487364, 7
14419, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
10105, -0.626513,-0.809370,-1.386514,-0.162361,-0.399211,-0.487364, 7
11188, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
5790, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 7
6283, -0.745715,-0.809370,0.707177,-0.162361,0.686606,-0.487364, 7
25368, -0.745715,-0.809370,0.381038,0.450900,0.323454,-0.487364, 7
2215, -0.626513,-0.694977,-0.833372,0.450900,0.686606,-0.487364, 7
7311, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
8099, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
9672, -0.626513,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 7
24212, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 7
23267, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 7
3388, -0.626513,-0.809370,-1.386514,0.450900,0.686606,-0.487364, 8
13367, -0.626513,-1.669377,0.381038,-0.162361,0.686606,-0.441711, 8
6443, -0.787551,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 8
6509, -0.626513,-0.809370,0.381038,-0.162361,-0.399211,-0.487364, 8
38157, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 8
4781, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 8
18064, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 8
13434, -0.626513,-0.809370,0.381038,-0.162361,-0.399211,-0.487364, 8
9052, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 8
7890, -0.745715,-1.669377,0.381038,0.635244,0.686606,-0.487364, 8
10835, -0.626513,-0.809370,-1.386514,-0.162361,-0.399211,-0.487364, 8
9760, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 8
13140, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 8
13608, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 8
3582, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 8
2578, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 8
23723, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 8
12881, -0.745715,-0.809370,0.381038,0.450900,0.323454,-0.487364, 8
7052, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 8
17844, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 8
27834, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 9
4626, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.441711, 9
15463, -0.626513,-0.809370,-1.386514,-0.162361,-0.399211,-0.487364, 9
12592, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 9
11888, -0.626513,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 9
19071, -0.745715,-1.669377,0.381038,-0.162361,-0.399211,-0.487364, 9
14755, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 9
9823, -0.745715,-1.669377,-1.386514,-0.162361,0.684566,-1.445247, 9
2452, -0.745715,-1.669377,0.381038,-0.162361,-1.453229,-0.487364, 9
15216, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 9
9577, -0.626513,-0.809370,-1.386514,-0.162361,-0.399211,-0.487364, 9
8898, -0.745715,-0.809370,0.381038,0.450900,0.323454,-0.487364, 9
16885, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 9
5039, -0.626513,-1.669377,0.381038,-0.162361,0.686606,-0.441711, 9
2904, -0.626513,-0.809370,0.381038,-0.162361,-0.399211,-0.487364, 9
35208, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 9
5499, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 9
7923, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 9
12437, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 9
15033, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 9
2693, -0.745715,-1.669377,0.381038,-0.162361,-0.399211,1.501530, 10
16742, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 10
14085, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 10
8217, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 10
18685, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 10
10718, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 10
15027, -0.626513,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 10
28671, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 10
4948, -0.626513,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 10
12404, -0.745715,-0.677346,-0.562717,-0.162361,0.686606,-0.487364, 10
13310, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 10
10096, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 10
24282, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 10
5893, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 10
836, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 10
2931, -0.626513,-0.809370,-1.386514,-0.162361,-0.399211,-0.487364, 10
10091, -0.745715,-0.809370,0.381038,-0.162361,0.686606,-0.487364, 10
18688, -0.745715,-1.669377,0.381038,-0.162361,-0.399211,-0.487364, 10
16630, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 10
31895, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 10
17284, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 11
8433, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 11
27442, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
14226, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 11
3673, -0.745715,-1.669377,0.381038,-0.162361,0.686606,0.261893, 11
28502, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
5569, -0.626513,-1.669377,0.381038,0.450900,-0.912808,-0.487364, 11
3762, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
27421, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
16785, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 11
3459, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
20015, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 11
5228, -0.626513,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
5900, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 11
11734, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
40516, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 11
8370, -0.745715,-1.669377,0.381038,-0.162361,-0.399211,-0.487364, 11
4955, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 11
17268, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 11
13879, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 11
11239, -0.745715,-1.632165,0.381038,-0.162361,-1.091727,-0.487364, 12
8195, -0.745715,-1.669377,0.381038,0.450900,-0.704370,-0.487364, 12
390, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 12
10277, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 12
583, -0.745715,-1.669377,0.381038,0.450900,0.686606,1.513215, 12
14669, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 12
8828, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 12
5133, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 12
1563, -0.745715,-1.669377,0.381038,-0.207555,0.686606,-0.487364, 12
12224, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 12
11126, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 12
5335, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 12
16082, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 12
2910, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 12
18730, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 12
20070, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 12
13478, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 12
7029, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 12
18422, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 12
5332, -0.626513,-1.669377,0.381038,0.450900,0.686606,-0.487364, 12
17371, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 13
7997, -0.745715,-1.669377,-1.727245,-0.162361,-1.091727,-0.487364, 13
20192, -0.745715,-1.669377,0.381038,0.450900,0.323454,-0.487364, 13
5171, -0.745715,-1.632165,0.381038,-0.162361,0.686606,-0.487364, 13
1698, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 13
18496, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 13
41841, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 13
20048, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 13
25765, -0.745715,-1.669377,0.381038,-0.162361,-0.081067,-0.487364, 13
374, -0.745715,-1.632165,0.381038,-0.162361,-1.091727,0.552921, 13
1767, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 13
13288, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 13
3858, -0.745715,-1.632165,0.381038,-0.162361,-1.091727,-0.487364, 13
13439, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 13
2299, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 13
12776, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 13
13019, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 13
3574, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 13
8832, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 13
6115, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 13
20249, -0.745715,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 14
624, -0.626513,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 14
1723, -0.745715,-1.669377,0.381038,1.660144,0.686606,-0.487364, 14
8776, -0.745715,-1.669377,0.381038,0.450900,0.323454,-0.487364, 14
9956, -0.745715,-1.669377,0.381038,0.255440,0.686606,-0.487364, 14
552, -0.745715,0.228865,0.381038,-0.162361,-0.064972,-0.487364, 14
6592, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 14
5624, -0.626513,-1.669377,0.381038,-0.162361,-0.081067,-0.487364, 14
8518, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 14
28214, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 14
6516, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 14
13827, -0.626513,-1.669377,0.381038,-0.162361,0.323454,-0.487364, 14
26743, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 14
3105, -0.745715,-1.669377,0.381038,-0.162361,0.686606,-0.487364, 14
15559, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 14
13802, -0.745715,-1.669377,0.381038,0.450900,0.686606,-0.487364, 14
313, -0.586581,0.564813,-0.257942,-0.006008,0.115754,-0.776251, 0
