score,weight1,weight2,weight3,weight4,weight5,weight6,population
109, 0.738338,0.178635,-0.128545,-0.778293,0.059791,-0.026183, 3
377, 0.738338,-0.832296,0.091893,-0.778293,0.059791,-0.026183, 3
1867, -0.431285,-0.228300,0.167851,-0.455639,-0.118340,-0.816802, 3
582, 0.106810,-0.832296,-0.128545,0.601701,-0.447045,-0.026183, 3
1439, -0.649625,-0.832296,-0.143756,-0.069105,-0.674317,0.916035, 3
357, -0.649625,-0.832296,-0.419480,-1.973040,-0.674317,0.916035, 3
313, -0.649625,-0.896025,-0.143756,-0.069105,-0.674317,0.916035, 3
323, 0.738338,-0.832296,0.091893,-0.778293,0.709457,-0.026183, 3
603, 0.552985,-0.832296,-0.419480,-0.069105,-0.254398,-0.736976, 3
2146, -0.431285,-0.228300,0.167851,0.822368,-0.118340,-0.816802, 3
1054, 0.738338,-0.832296,-0.419480,-0.778293,0.059791,-0.026183, 3
6151, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 3
838, 0.106810,-0.775876,-0.128545,0.601701,-0.447045,-0.278885, 3
4821, 0.738338,-0.832296,-0.419480,-0.778293,0.059791,-0.026183, 3
824, 0.738338,-0.832296,-0.419480,-0.778293,0.059791,-0.026183, 3
3832, -0.431285,-0.228300,0.167851,-0.778293,0.059791,-0.026183, 4
1082, 0.106810,-0.832296,-0.128545,0.601701,0.059791,-0.278885, 4
820, 0.738338,-0.832296,-0.419480,-0.778293,0.059791,-0.026183, 4
826, 0.106810,-0.775876,-0.128545,0.601701,-0.447045,-0.278885, 4
1962, 0.738338,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 4
4167, 0.738338,-0.832296,-0.419480,0.601701,0.059791,-0.026183, 4
4382, 0.738338,-0.775876,-0.419480,-0.778293,0.059791,-0.026183, 4
3225, 0.738338,-0.832296,0.091893,0.601701,0.563646,-0.278885, 4
630, 0.106810,-0.832296,-0.419480,-0.778293,-0.447045,-0.278885, 4
7630, 0.738338,-0.832296,0.091893,0.601701,0.059791,-0.026183, 4
1496, 0.106810,-0.775876,-0.128545,0.601701,-0.447045,-0.278885, 4
1662, 0.738338,-0.832296,-0.419480,-0.778293,0.059791,-0.026183, 4
313, -0.649625,-0.832296,-0.143756,-0.069105,-0.674317,0.916035, 4
1909, -0.431285,-0.228300,0.167851,-0.455639,-0.118340,-0.816802, 4
370, -0.431285,-0.228300,-0.128545,0.601701,-0.447045,-0.278885, 4
570, -0.431285,-0.228300,0.167851,0.822368,-0.118340,-0.816802, 4
2083, 0.738338,-0.526113,0.091893,0.601701,0.709457,-0.278885, 4
1737, 0.738338,-0.832296,-0.419480,-0.778293,0.059791,-0.026183, 4
2326, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 4
2698, 0.106810,-0.832296,-0.419480,-0.778293,0.059791,-0.278885, 4
828, -0.431285,-1.927542,-0.419480,-0.778293,0.059791,-0.026183, 5
7731, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 5
2890, 0.738338,-0.832296,0.091893,0.601701,0.563646,-0.278885, 5
2287, 0.738338,-0.832296,-0.419480,0.601701,0.059791,-0.026183, 5
6575, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 5
353, 0.106810,-0.228300,0.167851,-0.778293,0.059791,-0.026183, 5
384, 0.738338,-0.228300,0.167851,0.601701,0.059791,-1.311699, 5
5980, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 5
2491, -0.431285,-0.832296,0.091893,-0.778293,0.059791,-0.026183, 5
2341, 0.738338,-0.775876,-0.419480,-0.778293,0.059791,-0.278885, 5
377, -0.431285,-0.228300,0.167851,-0.455639,-0.118340,-0.816802, 5
4843, 0.738338,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 5
7704, 0.738338,-0.526113,0.091893,0.601701,0.709457,-0.278885, 5
3234, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 5
3385, 0.106810,-0.832296,-0.419480,-0.778293,0.059791,-0.278885, 5
3809, 0.738338,-0.832296,0.091893,0.601701,0.563646,-0.278885, 5
4991, -0.431285,-0.228300,0.167851,-0.778293,0.059791,-0.026183, 5
336, 0.738338,-0.832296,-0.419480,0.601701,0.059791,-0.026183, 5
1076, 0.738338,-0.775876,-0.419480,-0.778293,0.059791,-0.026183, 5
2378, 0.738338,-0.832296,0.091893,0.601701,0.059791,-0.026183, 5
1267, 0.738338,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 6
593, 0.106810,-0.832296,-0.128545,0.601701,0.709457,1.322383, 6
810, 0.106810,-0.228300,0.167851,-0.778293,0.059791,-0.973711, 6
1408, 0.738338,-0.322741,-0.419480,0.601701,0.709457,-0.026183, 6
3432, 0.738338,-0.526113,0.167851,0.601701,0.059791,-0.026183, 6
1218, 0.106810,-0.526113,-0.419480,0.601701,0.563646,0.730168, 6
2207, 0.918628,-0.526113,0.263884,0.601701,0.709457,-0.278885, 6
3317, 0.738338,-0.228300,-0.419480,0.601701,0.709457,-0.278885, 6
3175, 0.836077,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 6
3280, 0.738338,-0.832296,0.948247,-0.778293,0.059791,-0.278885, 6
2326, 0.738338,-0.832296,0.091893,0.601701,0.563646,-0.278885, 6
4834, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 6
573, 0.106810,-0.832296,-0.419480,-0.778293,0.059791,-0.278885, 6
1737, 0.738338,-0.832296,0.091893,0.601701,0.563646,-0.278885, 6
1508, 0.738338,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 6
321, -0.431285,-0.228300,0.167851,-0.778293,0.059791,-0.026183, 6
5867, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 6
4033, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 6
824, 0.738338,-0.526113,0.091893,0.601701,0.709457,-0.278885, 6
5360, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 6
1236, 0.738338,-0.775876,0.167851,0.601701,0.059791,-0.026183, 7
2075, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 7
6185, 0.738338,-0.840227,0.091893,0.601701,0.563646,-0.278885, 7
1906, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 7
348, 0.738338,-0.775876,-0.419480,0.601701,0.709457,-0.278885, 7
16774, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 7
13803, 0.106810,-0.832296,1.994812,0.601701,0.563646,-0.278885, 7
2177, 0.738338,-0.526113,0.167851,0.601701,0.709457,-0.026183, 7
3620, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 7
1032, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 7
4652, 0.918628,-0.526113,0.263884,0.601701,0.709457,-0.278885, 7
1928, 0.738338,-0.832296,0.091893,0.601701,0.563646,-0.278885, 7
3037, 0.836077,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 7
632, 0.738338,-0.832296,0.948247,-0.778293,0.059791,-0.278885, 7
1269, 0.738338,-0.228300,-0.419480,0.601701,0.709457,-0.278885, 7
1447, 0.738338,-0.526113,0.167851,0.601701,0.059791,-0.026183, 7
3415, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 7
2529, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 7
4069, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 7
1056, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 7
2781, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.026183, 8
2095, 0.836077,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 8
1677, 0.738338,-0.526113,0.263884,0.601701,0.709457,-0.026183, 8
6307, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 8
835, 0.106810,-0.526113,-0.419480,0.601701,-0.189527,-0.278885, 8
2437, 0.738338,-0.832296,0.091893,0.601701,0.563646,-0.278885, 8
796, 0.918628,-0.840227,0.091893,0.601701,0.709457,-0.278885, 8
5030, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 8
18447, -0.417282,-0.775876,0.091893,0.601701,0.059791,-0.278885, 8
5115, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 8
364, 0.738338,-0.526113,0.167851,0.601701,0.709457,-0.026183, 8
615, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 8
3196, 0.836077,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 8
1250, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 8
7044, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 8
7010, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 8
2573, 0.918628,-0.526113,0.263884,0.601701,0.709457,-0.278885, 8
600, 0.738338,-0.840227,0.091893,0.601701,0.563646,-0.278885, 8
3896, 0.106810,-0.832296,1.994812,0.601701,0.563646,-0.278885, 8
15379, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 8
346, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.026183, 9
7831, 0.106810,-1.585462,0.091893,1.814930,0.059791,-0.278885, 9
398, 0.106810,-0.775876,-0.419480,0.601701,-1.728212,-0.278885, 9
5765, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 9
2635, -0.417282,-0.526113,-0.979603,0.601701,0.709457,-0.026183, 9
2597, 0.738338,-0.775876,0.167851,-0.778293,0.709457,-0.026183, 9
6408, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.026183, 9
11648, -0.417282,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 9
1501, 0.836077,-0.526113,0.167851,0.601701,0.709457,-0.278885, 9
125, -0.417282,1.829682,0.091893,0.601701,0.709457,-0.278885, 9
2467, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.026183, 9
1622, 0.836077,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 9
2996, 0.106810,-0.832296,1.994812,0.601701,0.563646,-0.278885, 9
1291, 0.106810,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 9
618, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 9
12389, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 9
3929, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 9
6718, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 9
6364, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 9
13270, -0.417282,-0.775876,0.091893,0.601701,0.059791,-0.278885, 9
395, 0.106810,-0.832296,-0.128545,0.601701,-1.573303,-0.278885, 10
4120, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 10
849, 0.106810,-0.526113,-0.419480,0.601701,0.563646,-0.026183, 10
10385, 0.106810,-0.832296,1.994812,0.601701,0.709457,-0.278885, 10
367, 0.738338,-0.775876,0.091893,0.601701,0.059791,-0.278885, 10
6677, -0.417282,-0.775876,-0.419480,0.601701,0.709457,-0.278885, 10
3620, -0.417282,-0.526113,-0.419480,0.601701,0.709457,-0.026183, 10
3017, 0.106810,-0.832296,1.994812,-0.778293,0.709457,-0.278885, 10
7151, -0.417282,-0.526113,-0.419480,0.601701,0.059791,-0.278885, 10
1492, 0.738338,-0.526113,0.167851,-0.778293,0.059791,-0.623643, 10
6469, 0.106810,-0.832296,1.994812,0.601701,0.563646,-0.278885, 10
1838, 0.738338,-0.775876,0.167851,-0.778293,0.059791,-0.026183, 10
3424, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 10
7954, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 10
2494, 0.106810,-0.526113,-0.419480,0.601701,0.709457,-0.026183, 10
3887, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 10
9805, 0.106810,-1.585462,0.091893,1.814930,0.059791,-0.278885, 10
2924, -0.417282,-0.526113,-0.128545,0.601701,0.709457,-0.278885, 10
6136, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 10
6943, -0.417282,-0.775876,0.091893,0.601701,0.059791,-0.278885, 10
1109, 0.257701,-0.832296,1.994812,1.814930,0.059791,-1.841410, 11
2928, 0.106810,-1.585462,0.091893,1.814930,0.563646,-0.278885, 11
13438, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 11
19319, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 11
3299, -0.417282,-0.526113,-0.419480,0.601701,0.709457,-0.278885, 11
3828, 0.106810,-0.526113,0.091893,-0.778293,0.709457,-0.278885, 11
3501, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 11
2724, -0.417282,-0.526113,-0.419480,-0.778293,0.059791,-0.278885, 11
11091, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 11
382, -0.417282,-0.526113,-0.419480,0.601701,0.709457,1.487153, 11
3108, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 11
6737, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 11
8008, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 11
1660, 0.106810,-0.832296,1.994812,0.601701,0.563646,-0.278885, 11
610, -0.417282,-0.775876,-0.419480,0.601701,0.709457,-0.278885, 11
10026, -0.417282,-0.775876,0.091893,0.601701,0.059791,-0.278885, 11
7631, -0.417282,-0.526113,-0.419480,0.601701,0.059791,-0.278885, 11
1685, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 11
18903, 0.106810,-1.585462,0.091893,1.814930,0.059791,-0.278885, 11
7659, 0.106810,-0.832296,1.994812,0.601701,0.709457,-0.278885, 11
7323, -1.114112,-0.526113,1.994812,0.601701,0.709457,-0.278885, 12
1991, 0.106810,-0.775876,0.091893,1.252339,0.059791,-0.278885, 12
11687, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 12
5132, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 12
5161, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 12
5565, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 12
2966, 0.106810,-0.775876,0.091893,-0.778293,0.059791,-0.278885, 12
1912, 0.106810,-0.832296,0.991850,0.601701,0.709457,-0.278885, 12
1676, 0.106810,-0.526113,0.091893,-0.778293,0.059791,-0.278885, 12
7645, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 12
3019, 0.106810,-0.526113,0.091893,-0.778293,0.709457,-0.278885, 12
1075, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 12
8745, -0.417282,-0.526113,-0.419480,0.601701,0.059791,-0.278885, 12
16659, 0.106810,-0.832296,1.994812,0.601701,0.709457,-0.278885, 12
11389, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 12
3800, -0.417282,-0.775876,0.091893,0.601701,0.059791,-0.278885, 12
1373, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 12
4238, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 12
6047, 0.106810,-1.585462,0.091893,1.814930,0.059791,-0.278885, 12
2973, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 12
38035, 0.106810,-0.832296,1.994812,-0.778293,0.709457,-0.278885, 13
4146, -1.114112,-0.526113,1.994812,0.601701,0.709457,-0.278885, 13
14594, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 13
13082, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 13
847, 0.106810,-0.526113,-0.419480,-0.778293,0.059791,-0.278885, 13
5256, 0.106810,-0.526113,0.091893,1.814930,0.709457,-0.278885, 13
566, 0.106810,-0.526113,0.091893,-0.778293,0.059791,1.140016, 13
340, 0.106810,-0.046186,-0.419480,-0.778293,0.059791,-0.278885, 13
1804, 0.106810,-0.526113,1.994812,-0.778293,0.709457,-0.278885, 13
12059, 0.106810,-1.717379,-0.419480,-0.778293,0.709457,-0.278885, 13
1468, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 13
3441, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 13
9258, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 13
1284, 0.106810,-1.585462,0.091893,1.814930,0.059791,-0.278885, 13
6493, -1.114112,-0.526113,1.994812,0.601701,0.709457,-0.278885, 13
5140, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 13
1313, -0.417282,-0.526113,-0.419480,0.601701,0.059791,-0.278885, 13
5169, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 13
21737, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 13
1475, 0.106810,-0.832296,1.994812,0.601701,0.709457,-0.278885, 13
12121, 0.106810,-0.526113,1.994812,0.601701,0.709457,-0.278885, 14
2969, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 14
7599, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 14
4362, 0.106810,-0.526113,0.091893,1.814930,0.709457,-0.278885, 14
8276, -1.114112,-0.832296,1.994812,0.601701,0.709457,-0.278885, 14
12651, -0.417282,-1.717379,-0.419480,-0.778293,0.709457,-0.278885, 14
2156, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 14
8025, -0.417282,-0.526113,0.091893,0.094533,0.709457,-0.278885, 14
4562, -1.114112,-0.832296,1.994812,0.601701,0.709457,-0.278885, 14
1100, 0.106810,-0.832296,-0.419480,-0.778293,0.709457,-0.278885, 14
1620, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 14
3704, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 14
6838, 0.106810,-0.526113,0.091893,1.814930,0.709457,-0.278885, 14
7351, -1.114112,-0.526113,1.994812,0.601701,0.709457,-0.278885, 14
14117, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 14
11904, 0.106810,-1.717379,-0.419480,-0.778293,0.709457,-0.278885, 14
2761, -0.417282,-0.526113,0.091893,0.601701,0.709457,-0.278885, 14
16151, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 14
8892, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 14
1568, 0.106810,-0.832296,1.994812,-0.778293,0.709457,-0.278885, 14
4741, 0.106810,-0.832296,-0.419480,-0.778293,0.709457,-0.278885, 15
25894, -0.417282,-0.832296,1.994812,-0.778293,0.709457,-0.278885, 15
5647, -0.417282,-0.832296,1.994812,-0.778293,0.709457,-0.278885, 15
3884, 0.106810,-0.526113,-1.482538,0.601701,0.709457,-0.278885, 15
3894, 0.106810,-1.717379,1.994812,-0.778293,0.709457,-0.278885, 15
2586, -0.417282,-1.717379,-0.419480,-0.778293,-0.929134,-0.278885, 15
29025, -0.417282,-1.717379,0.361544,-0.305489,0.709457,-0.278885, 15
407, -0.417282,-0.526113,0.091893,0.601701,-1.696414,-0.278885, 15
6560, 0.106810,-0.526113,1.994812,-0.778293,0.709457,-0.278885, 15
13098, -0.417282,-0.832296,1.994812,0.094533,0.709457,-0.278885, 15
6530, -1.114112,-0.526113,1.994812,0.601701,0.709457,-0.278885, 15
4933, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 15
1972, -0.417282,-0.526113,0.091893,0.094533,0.709457,-0.278885, 15
10111, -1.114112,-0.832296,1.994812,0.601701,0.709457,-0.278885, 15
13170, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 15
7087, 0.106810,-1.717379,-0.419480,-0.778293,0.709457,-0.278885, 15
6745, 0.106810,-0.526113,1.994812,0.601701,0.709457,-0.278885, 15
7194, -0.417282,-1.717379,-0.419480,-0.778293,0.709457,-0.278885, 15
1562, 0.106810,-0.526113,-0.419480,-0.778293,0.709457,-0.278885, 15
10118, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 15
6524, 0.106810,-1.610685,1.994812,0.601701,0.709457,-0.278885, 16
5173, -0.417282,-1.717379,-0.960783,-0.778293,0.709457,-0.278885, 16
4365, 0.907534,-0.832296,0.361544,0.601701,0.709457,-0.278885, 16
13163, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 16
8447, 0.106810,-0.526113,1.994812,-0.778293,0.709457,-0.278885, 16
12672, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 16
27868, -0.417282,-0.832296,1.994812,-0.778293,0.709457,-0.278885, 16
2144, 0.106810,-1.717379,1.994812,0.601701,0.709457,-0.278885, 16
9419, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 16
2240, 0.106810,-0.526113,0.361544,0.601701,0.709457,-0.278885, 16
7143, 0.106810,-0.526113,1.994812,-0.778293,0.709457,-0.278885, 16
9340, 0.106810,-0.526113,1.994812,0.601701,0.709457,-0.278885, 16
7021, 0.106810,-1.717379,-0.419480,-0.778293,0.709457,-0.278885, 16
3830, -0.417282,-1.717379,-0.419480,-0.778293,0.709457,-0.278885, 16
9388, -1.114112,-0.832296,1.994812,0.601701,0.709457,-0.278885, 16
13278, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 16
12053, -0.417282,-0.832296,1.994812,0.094533,0.709457,-0.278885, 16
24045, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 16
5281, -0.417282,-0.832296,1.994812,-0.778293,0.709457,-0.278885, 16
18076, -0.417282,-1.717379,0.361544,-0.305489,0.709457,-0.278885, 16
9765, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 17
5634, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 17
9717, -1.114112,-0.411360,1.994812,0.601701,0.709457,-0.278885, 17
6204, -0.417282,-1.717379,0.361544,-0.305489,0.709457,-0.278885, 17
803, -0.417282,-1.717379,0.361544,-0.305489,0.709457,0.697441, 17
11564, -0.417282,-0.832296,0.361544,0.601701,0.709457,-0.278885, 17
7490, -1.238948,-0.832296,0.361544,0.601701,0.709457,-0.278885, 17
16776, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 17
21274, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 17
7521, -0.417282,-0.832296,1.994812,0.601701,0.709457,-0.278885, 17
7898, 0.106810,-0.526113,1.994812,0.601701,0.709457,-0.278885, 17
